source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note
259.0,Guadalajara,,Mexico,North America,20.6667,-103.3333,120.7,52.2,37.6,78.6,43.2,16.7,41.6,59.3,92.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
260.0,Medellin,,Colombia,South America,6.23083,-75.59056,120.4,41.0,45.9,78.9,37.1,19.4,37.8,62.5,99.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
261.0,Beijing,,China,Asia,39.9333,116.4,120.4,105.3,74.6,70.4,37.6,29.9,43.2,76.7,57.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
262.0,Panama City,,Panama,North America,8.95,-79.5333,120.0,53.1,53.5,60.9,47.7,12.6,32.8,61.9,67.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
263.0,Skopje,,North Macedonia,Europe,41.9981,21.4254,119.8,76.0,54.0,55.0,37.7,12.9,27.2,82.2,76.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
264.0,Buenos Aires,,Argentina,South America,-34.6,-58.45,118.7,47.3,37.0,68.0,50.8,14.4,49.9,51.3,98.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
265.0,Baku,,Azerbaijan,Asia,40.4093,49.8671,116.2,49.0,70.0,48.2,32.6,16.5,37.9,74.1,91.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
266.0,Rostov-on-Don (Rostov-na-donu),,Russia,Europe,47.2357,39.7015,114.6,75.2,47.7,51.5,38.9,12.0,42.0,71.5,73.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
267.0,Odessa (Odesa),,Ukraine,Europe,46.4825,30.7233,114.6,52.0,45.2,51.4,29.4,13.1,36.6,62.1,79.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
268.0,Santiago,,Chile,South America,-33.4489,-70.6693,112.6,61.8,35.9,65.7,43.4,16.5,36.9,70.7,90.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
269.0,Tunis,,Tunisia,Africa,36.8,10.2,110.6,40.9,51.2,56.0,30.6,14.0,37.0,74.0,93.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
270.0,Kolkata,,India,Asia,22.5726,88.3639,107.7,76.6,53.1,60.1,18.5,10.2,59.4,78.2,60.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
271.0,Bogota,,Colombia,South America,4.6,-74.0833,106.4,55.0,33.4,66.0,35.7,15.6,51.4,69.4,97.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
272.0,Dnipro,,Ukraine,Europe,48.4647,35.0462,105.9,52.7,46.3,53.9,30.4,9.5,33.5,80.6,69.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
273.0,Pattaya,,Thailand,Asia,12.9236,100.8825,103.1,37.3,54.9,75.1,37.3,21.5,21.9,87.0,75.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
274.0,Yekaterinburg,,Russia,Europe,56.8389,60.6057,101.2,65.6,56.6,53.6,44.9,11.5,39.3,69.6,21.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
275.0,Sao Paulo,,Brazil,South America,-23.5333,-46.6167,101.1,62.2,30.2,60.3,41.2,13.7,51.2,78.9,99.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
276.0,Davao,,Philippines,Asia,7.0667,125.6,100.8,23.7,71.2,73.6,30.1,37.9,27.4,58.0,58.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
277.0,Lahore,,Pakistan,Asia,31.5667,74.3667,100.8,30.6,63.9,63.6,20.8,19.3,34.9,78.7,67.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
278.0,Almaty,,Kazakhstan,Asia,43.222,76.8512,100.7,59.3,47.1,50.9,37.6,11.0,38.2,78.8,58.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
279.0,Casablanca,,Morocco,Africa,33.6,-7.6167,100.2,53.3,44.8,44.5,34.8,13.8,44.0,82.1,98.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
280.0,Mexico City,,Mexico,North America,19.4,-99.15,100.1,60.8,33.5,66.1,48.1,13.5,52.7,80.5,92.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
281.0,Novosibirsk,,Russia,Europe,55.0084,82.9357,98.4,65.9,54.7,56.1,42.0,13.3,40.9,67.6,16.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
282.0,Nairobi,,Kenya,Africa,-1.2833,36.8167,98.4,41.1,40.9,63.2,32.1,14.0,53.2,79.8,99.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
283.0,Tirana,,Albania,Europe,41.3333,19.8333,97.8,53.3,59.9,47.3,48.5,18.8,38.4,87.5,86.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
284.0,Lima,,Peru,South America,-12.05,-77.05,92.5,53.3,29.9,58.8,34.9,14.5,51.2,84.4,97.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
285.0,Santo Domingo,,Dominican Republic,North America,18.4667,-69.9,91.9,46.8,33.2,54.5,40.7,13.3,35.5,79.1,67.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
286.0,Delhi,,India,Asia,28.7041,77.1025,90.9,78.3,41.0,65.8,21.1,15.8,57.5,90.4,58.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
287.0,Bangkok,,Thailand,Asia,13.75,100.5167,90.5,50.5,61.8,77.3,41.4,32.8,44.4,77.7,58.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
288.0,Recife,,Brazil,South America,-8.1,-34.8833,90.0,40.7,25.0,64.5,31.9,17.8,46.9,69.9,79.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
289.0,Beirut,,Lebanon,Middle East,33.8833,35.5,89.9,36.7,53.3,64.9,52.3,21.7,39.3,93.6,94.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
290.0,Alexandria,,Egypt,Africa,31.2167,29.9167,89.6,22.7,54.9,45.4,19.4,22.4,46.3,74.2,95.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
291.0,Mumbai,,India,Asia,19.076,72.8777,89.0,70.8,56.1,65.5,24.9,31.8,55.2,83.3,71.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
292.0,Hanoi,,Vietnam,Asia,21.0333,105.85,88.1,53.6,66.2,56.9,27.8,39.6,27.7,89.0,79.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
293.0,Kathmandu,,Nepal,Asia,27.7172,85.324,85.6,41.6,63.6,55.6,22.7,32.3,35.2,95.7,92.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
294.0,Rio de Janeiro,,Brazil,South America,-22.9,-43.2333,82.9,45.2,24.6,46.3,35.8,21.1,51.2,67.7,88.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
295.0,Ho Chi Minh City,,Vietnam,Asia,10.75,106.6667,80.0,49.9,50.1,62.9,28.3,31.0,32.1,92.1,63.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
296.0,Cairo,,Egypt,Africa,30.05,31.25,78.3,26.7,50.2,46.4,22.3,18.0,49.6,90.6,88.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
297.0,Caracas,,Venezuela,South America,10.5,-66.9167,78.0,19.6,18.5,38.7,46.3,18.3,33.2,72.5,99.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
298.0,Jakarta,,Indonesia,Asia,-6.1667,106.8167,77.1,46.9,47.3,57.2,27.8,23.5,53.5,84.6,63.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
299.0,Karachi,,Pakistan,Asia,24.8667,67.05,76.1,27.5,42.5,57.6,21.2,20.1,42.1,89.6,71.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
300.0,Cebu,,Philippines,Asia,10.2833,123.9333,73.5,35.0,51.1,60.7,31.4,33.0,36.0,84.5,60.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
301.0,Tehran,,Iran,Middle East,35.6667,51.4333,69.8,26.4,42.8,53.3,22.7,24.9,52.9,80.3,71.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
302.0,Colombo,,Sri Lanka,Asia,6.9333,79.85,62.9,22.3,56.9,70.8,33.4,49.5,59.5,59.7,59.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
303.0,Dhaka,,Bangladesh,Asia,23.7167,90.4167,61.4,40.4,37.5,40.2,25.4,18.0,60.2,94.0,71.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
304.0,Manila,,Philippines,Asia,14.6,120.9833,55.7,40.5,35.4,62.5,33.3,35.2,50.7,89.5,61.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
305.0,Lagos,,Nigeria,Africa,6.4333,3.5333,0.0,9.8,31.0,46.8,25.8,102.6,68.3,88.7,60.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
