source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note,purchasing_power_score,safety_score,healthcare_score,climate_score,affordability_score,housing_affordability_score,low_pollution_score,low_traffic_score,personalization_adjustment,practical_score,daily_life_score,food_scene_score,culture_score,outdoors_score,transit_score,airport_score,nightlife_score,friendliness_score,pace_of_life,baseline_lifestyle_score,data_quality,method_version,lifestyle_score,lifestyle_fit_score
155.0,Riyadh,,Saudi Arabia,Middle East,24.7136,46.6753,163.7,135.8,75.4,66.2,48.2,5.2,34.1,63.8,44.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.3526970954357,81.10795454545455,56.70103092783505,35.16355140186916,70.09433962264151,96.81908548707753,38.34134615384615,65.0190114068441,64.78206609059222,165.3,66.2,61.1,40.1,17.3,64.3,83.5,0.0,,slow,49.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,49.0,15.0
156.0,Poznan,,Poland,Europe,52.4064,16.9252,163.4,117.0,72.4,58.0,46.5,8.9,31.6,58.8,77.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,55.601659751037346,76.84659090909092,39.793814432989684,73.71495327102804,71.69811320754717,93.14115308151094,44.35096153846154,69.77186311787071,67.457128781587,168.4,84.8,70.8,81.8,46.7,79.3,78.5,70.0,,slow,73.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,73.6,132.4
157.0,Ad Dammam,,Saudi Arabia,Middle East,26.4207,50.0888,163.3,135.5,72.0,60.2,42.5,2.3,28.4,59.1,27.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.19709543568466,76.2784090909091,44.329896907216494,15.186915887850466,75.47169811320755,99.70178926441352,43.99038461538461,75.8555133079848,62.419380746208006,162.2,52.8,52.6,24.1,18.7,19.3,78.9,0.0,,slow,35.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,35.7,0.0
158.0,Las Vegas,NV,United States,North America,36.1667,-115.15,162.7,149.0,44.7,53.6,69.1,5.0,27.1,51.5,57.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,72.19917012448133,37.5,30.72164948453608,50.35046728971962,50.377358490566046,97.01789264413519,53.125,78.32699619771863,59.815229926032494,158.7,60.8,61.2,63.5,32.3,57.8,94.3,59.4,,moderate,59.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.8,65.8
159.0,Manchester,,United Kingdom,Europe,53.4667,-2.2333,162.5,125.8,44.2,74.5,66.9,7.6,39.0,52.3,86.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,60.165975103734446,36.78977272727273,73.81443298969072,84.81308411214954,52.452830188679236,94.43339960238569,52.16346153846154,55.70342205323193,64.84374940883771,164.7,84.8,74.1,70.9,53.0,82.4,93.1,74.9,,moderate,75.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,75.8,143.3
160.0,Antalya,,Turkey,Middle East,36.8969,30.7133,162.4,72.1,70.8,73.5,39.0,10.0,36.2,44.7,91.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,32.31327800829876,74.57386363636364,71.75257731958762,90.18691588785046,78.77358490566039,92.04771371769384,61.29807692307692,61.02661596958174,70.65335119932168,171.8,85.3,72.1,58.9,34.8,52.5,87.8,50.1,,moderate,63.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,63.6,83.7
161.0,Miami,FL,United States,North America,25.7833,-80.2,162.2,118.6,46.7,63.0,83.8,6.2,42.9,39.5,85.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,56.43153526970954,40.340909090909086,50.103092783505154,83.41121495327103,36.50943396226415,95.82504970178927,67.54807692307692,48.288973384030406,61.6462640576395,160.7,81.3,69.8,77.5,47.5,83.6,94.4,64.3,,moderate,73.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,73.9,133.9
162.0,Brampton,,Canada,North America,43.7315,-79.7624,161.7,133.4,44.4,68.5,58.3,9.7,41.7,36.9,59.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,64.10788381742739,37.07386363636363,61.44329896907216,52.453271028037385,60.56603773584906,92.34592445328032,70.67307692307693,50.57034220532318,61.22241702359844,159.9,72.3,62.8,30.5,35.1,49.2,93.9,19.2,,moderate,52.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,52.4,31.0
163.0,Brussels,,Belgium,Europe,50.8503,4.3517,160.6,136.1,44.2,73.6,70.1,6.7,36.4,62.2,83.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.50829875518673,36.78977272727273,71.95876288659791,81.19158878504672,49.43396226415094,95.32803180914513,40.26442307692307,60.64638783269962,64.05300741753486,162.8,96.7,83.1,92.4,64.1,92.7,93.8,86.2,,moderate,87.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,87.2,199.6
164.0,Queretaro (Santiago de Querétaro),,Mexico,North America,20.5888,-100.3899,160.3,61.4,62.5,74.3,46.7,9.4,33.3,39.0,94.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,26.763485477178424,62.78409090909091,73.40206185567008,93.69158878504672,71.50943396226415,92.6441351888668,68.14903846153847,66.53992395437263,69.34254087741196,169.1,83.1,67.2,59.1,33.1,33.4,65.3,44.3,,slow,56.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.5,50.3
165.0,Plovdiv,,Bulgaria,Europe,42.1333,24.75,160.2,86.8,76.0,59.5,41.0,8.6,26.6,56.8,82.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,39.93775933609959,81.96022727272727,42.88659793814432,79.7897196261682,76.88679245283019,93.43936381709742,46.7548076923077,79.27756653992395,68.8496369701345,168.4,74.7,65.9,59.7,24.9,41.6,62.3,52.2,,slow,55.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,55.2,44.2
166.0,Bratislava,,Slovakia,Europe,48.1486,17.1077,160.2,90.1,69.7,55.8,55.9,15.4,30.1,35.8,80.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,41.649377593360995,73.01136363636364,35.257731958762875,77.57009345794393,62.83018867924529,86.67992047713717,71.99519230769232,72.62357414448668,66.10728198373958,165.1,90.5,74.0,86.1,64.5,73.1,82.6,77.4,,slow,78.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,78.8,158.1
167.0,Phoenix,AZ,United States,North America,33.45,-112.0667,160.2,149.2,46.7,66.0,73.8,4.7,32.7,58.0,53.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,72.30290456431536,40.340909090909086,56.288659793814425,46.1448598130841,45.9433962264151,97.31610337972167,45.3125,67.680608365019,59.938232965729384,157.5,66.9,58.9,60.5,34.4,75.6,93.1,47.2,,moderate,61.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.8,75.3
168.0,Chicago,IL,United States,North America,41.8667,-87.6333,159.9,149.8,34.7,64.8,73.4,3.6,41.7,50.3,66.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,72.61410788381744,23.295454545454547,53.81443298969071,60.51401869158878,46.32075471698113,98.40954274353876,54.5673076923077,50.57034220532318,58.75225234009021,155.9,82.3,74.6,81.2,62.5,94.1,91.2,68.5,,moderate,79.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,79.3,160.6
169.0,Cape Town,,South Africa,Africa,-33.9249,18.4241,159.7,106.9,26.4,68.9,41.7,5.7,42.4,38.3,98.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,50.3630705394191,11.505681818181815,62.2680412371134,98.01401869158877,76.22641509433961,96.3220675944334,68.99038461538461,49.23954372623574,64.1031642638508,162.4,75.9,68.1,68.0,56.6,58.3,77.4,57.8,,moderate,66.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,66.3,96.5
170.0,Singapore,,Singapore,Asia,1.3521,103.8198,159.0,117.2,77.7,71.9,88.6,23.8,41.0,32.3,57.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,55.70539419087138,84.375,68.45360824742268,50.467289719626166,31.981132075471706,78.3300198807157,76.20192307692308,51.90114068441064,63.185435977104795,160.9,90.4,82.3,76.5,57.9,87.3,91.0,75.8,,fast,80.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.4,166.0
171.0,Hamilton,,Canada,North America,43.2333,-79.85,158.7,137.4,44.4,74.5,57.8,4.8,35.8,60.2,61.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,66.1825726141079,37.07386363636363,73.81443298969072,54.67289719626167,61.03773584905661,97.21669980119285,42.668269230769226,61.78707224334601,62.20265601847516,159.5,75.6,65.4,55.1,43.5,42.9,78.7,43.4,,moderate,58.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,58.4,59.2
172.0,Windhoek,,Namibia,Africa,-22.5609,17.0658,158.1,76.9,32.6,67.7,39.0,5.5,23.9,34.3,85.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.80290456431536,20.3125,59.79381443298969,82.59345794392523,78.77358490566039,96.52087475149105,73.79807692307693,84.4106463878327,64.81207285391572,162.4,63.1,53.6,43.4,29.0,34.8,64.9,46.7,,slow,47.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,47.9,9.8
173.0,Florence,,Italy,Europe,43.7696,11.2558,158.0,84.3,58.3,66.7,69.3,12.4,27.6,43.8,92.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,38.64107883817427,56.81818181818181,57.73195876288659,91.23831775700934,50.18867924528302,89.66202783300199,62.3798076923077,77.3764258555133,66.22162809255417,164.1,80.6,73.3,86.8,43.3,66.5,81.1,68.3,,slow,71.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,71.5,122.0
174.0,Lisbon,,Portugal,Europe,38.7223,-9.1393,157.7,73.0,66.9,72.4,54.7,18.9,34.6,37.5,98.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,32.78008298755187,69.03409090909092,69.48453608247424,98.48130841121494,63.96226415094339,83.20079522862824,69.95192307692308,64.06844106463878,69.27115806797084,167.6,98.7,88.4,96.2,69.3,97.1,92.1,87.4,,slow,90.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,90.3,215.0
175.0,Dublin,,Ireland,Europe,53.3333,-6.25,157.6,124.9,45.9,51.3,75.4,9.1,40.4,41.4,85.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,59.69917012448134,39.204545454545446,25.97938144329896,83.64485981308411,44.43396226415094,92.94234592445328,65.26442307692308,53.041825095057035,60.195597385427625,156.5,91.1,75.8,86.6,58.9,80.0,93.7,74.9,,moderate,80.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.3,165.5
176.0,Izmir,,Turkey,Middle East,38.4167,27.1667,157.6,81.2,66.7,73.3,41.8,5.7,39.9,60.0,96.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,37.033195020746895,68.75,71.340206185567,96.49532710280374,76.13207547169812,96.3220675944334,42.90865384615385,53.99239543726235,69.22742155176573,167.5,83.8,71.7,71.5,19.2,85.0,83.5,50.4,,moderate,67.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,67.3,101.2
177.0,Winnipeg,,Canada,North America,49.8833,-97.15,157.5,129.9,39.7,68.5,58.3,4.6,31.7,35.5,24.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,62.292531120331965,30.39772727272727,61.44329896907216,12.14953271028037,60.56603773584906,97.4155069582505,72.35576923076923,69.58174904942965,56.73298020775053,152.2,69.3,62.5,65.1,35.4,42.0,80.0,45.1,,slow,57.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.1,53.1
178.0,Gdansk,,Poland,Europe,54.352,18.6466,157.4,111.0,68.7,50.5,50.7,11.9,30.6,51.6,75.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,52.4896265560166,71.5909090909091,24.32989690721649,71.49532710280373,67.73584905660377,90.15904572564612,53.00480769230769,71.67300380228136,64.53459201714726,161.7,83.1,71.1,81.4,56.6,80.4,84.5,60.0,,slow,74.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.5,136.8
179.0,Nicosia,,Cyprus,Europe,35.1856,33.3823,157.0,97.8,67.8,55.2,57.4,7.4,27.1,60.1,86.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,45.643153526970956,70.31249999999999,34.02061855670103,83.76168224299066,61.41509433962264,94.63220675944333,42.78846153846154,78.32699619771863,65.80754844266113,163.0,77.9,66.0,72.9,24.2,32.0,75.5,52.5,,slow,57.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.6,55.5
180.0,Durban,,South Africa,Africa,-29.8833,31.0,156.0,114.2,19.5,58.3,35.9,2.8,25.5,53.2,95.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,54.149377593361,1.7045454545454535,40.41237113402061,94.97663551401868,81.69811320754717,99.20477137176938,51.08173076923077,81.36882129277566,62.9614031304116,159.0,61.7,54.9,43.1,35.9,44.2,68.7,36.2,,slow,49.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,49.5,17.3
181.0,Warsaw,,Poland,Europe,52.2297,21.0122,155.6,111.1,74.7,58.2,52.7,11.9,34.8,59.6,74.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,52.54149377593361,80.11363636363636,40.20618556701031,70.44392523364485,65.84905660377359,90.15904572564612,43.38942307692307,63.68821292775665,65.3020029823755,161.7,93.3,83.3,93.3,58.2,90.6,89.5,83.9,,slow,84.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,84.8,187.8
182.0,Wroclaw,,Poland,Europe,51.1079,17.0385,155.5,108.7,74.8,57.5,50.0,11.1,34.8,61.6,78.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,51.296680497925315,80.25568181818181,38.76288659793814,74.88317757009347,68.39622641509433,90.95427435387674,40.98557692307693,63.68821292775665,65.7917624223982,162.2,85.7,74.9,80.3,48.5,79.6,81.4,72.6,,slow,75.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,75.0,139.3
183.0,Regina,,Canada,North America,50.4167,-104.65,155.4,127.1,46.5,65.4,61.8,4.0,23.7,41.4,14.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,60.84024896265561,40.05681818181818,55.05154639175258,0.0,57.26415094339623,98.01192842942346,65.26442307692308,84.79087452471482,56.07344882976326,150.3,57.4,53.1,49.7,21.6,31.9,55.4,28.8,,slow,43.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,43.3,0.0
184.0,Shenzhen,,China,Asia,22.5431,114.0579,154.8,124.3,75.5,64.2,37.7,28.3,33.7,55.1,81.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,59.38796680497925,81.25,52.57731958762887,78.85514018691589,80.0,73.85685884691848,48.79807692307693,65.77946768060835,68.71798129495346,165.4,64.0,64.2,62.1,50.0,86.3,87.3,34.5,,moderate,64.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,64.4,87.5
185.0,Lodz,,Poland,Europe,51.7592,19.456,154.0,108.1,62.4,58.6,47.8,8.7,35.6,57.4,77.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,50.985477178423245,62.64204545454544,41.03092783505154,73.24766355140187,70.47169811320755,93.3399602385686,46.033653846153854,62.16730038022813,64.00262998090497,159.3,88.3,67.5,74.7,53.1,74.9,98.5,55.3,,slow,73.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,73.6,132.4
186.0,Cuenca,,Ecuador,South America,-2.9,-79.0,153.8,56.0,54.0,79.9,29.8,9.5,34.6,46.0,98.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.962655601659755,50.71022727272727,84.94845360824743,98.24766355140187,87.45283018867924,92.54473161033798,59.73557692307692,64.06844106463878,69.44032188388327,165.8,88.5,73.7,57.4,29.0,45.6,47.9,60.9,,slow,59.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.4,64.0
187.0,Taipei,,Taiwan,Asia,25.033,121.5654,152.9,94.6,83.3,87.2,54.3,34.4,34.5,48.7,84.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,43.98340248962656,92.32954545454545,100.0,81.89252336448598,64.33962264150944,67.79324055666004,56.49038461538461,64.25855513307985,71.4086630187951,167.7,95.8,95.1,88.0,61.1,92.6,84.2,69.4,,moderate,85.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,85.0,188.8
188.0,Rome,,Italy,Europe,41.9028,12.4964,152.5,96.4,53.2,64.9,59.9,14.6,35.1,47.6,93.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,44.91701244813279,49.57386363636364,54.02061855670104,92.7570093457944,59.05660377358491,87.47514910536779,57.8125,63.11787072243345,64.60921448562074,159.2,93.8,84.4,97.1,56.0,89.7,90.5,82.7,,slow,85.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,85.2,189.7
189.0,Barcelona,,Spain,Europe,41.3833,2.1833,152.2,102.8,48.0,77.0,60.2,12.9,29.6,62.8,95.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,48.23651452282158,42.18749999999999,78.96907216494846,95.09345794392523,58.77358490566038,89.16500994035785,39.54326923076924,73.574144486692,66.2883794398727,161.1,92.9,93.4,96.2,55.1,99.0,94.4,94.1,,slow,89.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,89.0,208.5
190.0,Brasilia,,Brazil,South America,-15.7833,-47.9167,151.7,72.0,41.3,52.7,35.6,12.9,30.6,30.0,99.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,32.261410788381745,32.67045454545453,28.865979381443296,98.94859813084112,81.98113207547169,89.16500994035785,78.96634615384616,71.67300380228136,64.10546715205953,158.2,83.8,68.8,58.9,49.3,61.7,84.5,58.9,,slow,66.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,66.9,99.3
191.0,Sharjah,,United Arab Emirates,Middle East,25.3333,55.4333,151.2,121.9,84.7,60.3,49.6,12.7,57.2,48.2,43.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,58.143153526970956,94.31818181818183,44.53608247422679,33.878504672897186,68.77358490566039,89.3638170974155,57.09134615384615,21.102661596958157,60.50591608038897,153.5,85.9,75.0,54.6,21.2,33.9,96.1,17.0,,moderate,56.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.2,48.9
192.0,Krakow (Cracow),,Poland,Europe,50.0647,19.945,150.5,111.5,75.2,58.3,50.4,12.6,31.1,69.8,73.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,52.74896265560166,80.82386363636364,40.41237113402061,69.62616822429906,68.01886792452831,89.46322067594434,31.129807692307693,70.72243346007605,64.92768029992457,158.5,94.9,77.5,85.3,71.2,80.3,85.4,74.4,,slow,82.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,82.1,174.4
193.0,Kaliningrad,,Russia,Europe,54.7104,20.4522,150.0,60.6,70.2,69.9,48.3,14.5,29.2,41.9,73.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,26.348547717842326,73.7215909090909,64.3298969072165,69.39252336448598,70.0,87.57455268389663,64.66346153846155,74.33460076045627,65.8883781219108,159.5,73.6,62.8,65.6,25.2,63.8,69.8,47.6,,slow,59.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.1,62.5
194.0,Varna,,Bulgaria,Europe,43.2,27.95,149.9,81.0,65.7,63.5,46.5,11.3,28.7,58.3,85.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,36.92946058091287,67.32954545454545,51.1340206185567,82.71028037383176,71.69811320754717,90.75546719681908,44.95192307692308,75.2851711026616,65.96563584148522,159.5,80.5,68.7,68.4,41.3,42.7,72.1,67.2,,slow,63.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,63.2,81.9
195.0,Bologna,,Italy,Europe,44.5,11.3333,149.6,94.8,51.0,76.1,67.7,10.8,32.5,59.6,88.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,44.087136929460584,46.44886363636363,77.11340206185565,86.21495327102802,51.698113207547166,91.25248508946322,43.38942307692307,68.06083650190114,64.22669332377002,157.2,81.3,72.0,79.8,56.3,69.7,88.5,68.6,,slow,73.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,73.6,132.4
196.0,Nizhny Novgorod,,Russia,Europe,56.2965,43.9361,148.6,66.1,72.0,73.9,43.2,17.7,27.1,34.4,45.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,29.20124481327801,76.2784090909091,72.57731958762888,36.44859813084111,74.81132075471697,84.39363817097416,73.67788461538461,78.32699619771863,63.88763564644527,156.3,80.1,69.3,79.4,19.7,85.9,75.6,63.3,,slow,68.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,68.1,105.2
197.0,Florianopolis,,Brazil,South America,-27.5949,-48.5482,148.4,69.4,55.0,60.4,37.6,12.1,41.6,40.1,97.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,30.912863070539427,52.13068181818182,44.742268041237104,96.61214953271028,80.09433962264151,89.96023856858847,66.82692307692308,50.76045627376425,64.6847886499596,157.1,74.7,62.9,72.1,27.7,39.1,74.7,52.7,,slow,58.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,58.0,57.4
